,url,label
59,https://us14.list-manage.com/survey?u=fc51f9ea172cfdb56fa4f02b7&id=6ae,phishing
60,https://us13.list-manage.com/survey?u=f08a64ecf9cc6177e908cd739&id=683,phishing
61,https://novbank.cfd/,phishing
62,https://novobnk.sbs/,phishing
63,https://www.studiolegalebarbantecicchetti.it/fi.php,phishing
64,https://ncjhfyueiwkldfjrheuiopwriu.pages.dev/?2QT4fwpMeJf36P=redacted@,phishing
67,https://allegrolokainie.oferty531897.pl/prywatna/83961,phishing
68,https://abfur.com/corpnetb.sec/mynetbnk/mnca/smmbntb.php,phishing
69,https://sites.google.com/view/lobsterkorma,phishing
70,https://kirlo.kilounedes.com/,phishing
71,https://girra.kilounedes.com/,phishing
72,https://rs.wip.la/81wib,phishing
73,https://www.sixshop.com/85rge54hreq5b6/home,phishing
74,https://www.sixshop.com/85rge54hreq5b6/,phishing
75,https://wwwctt-pt.cloud/,phishing
76,https://wwwctt-pt.rest/,phishing
77,http://viaverde-pt.info,phishing
78,https://auth-chorus-pro.jimdosite.com/,phishing
79,https://lbmall.webwave.dev/,phishing
80,https://cuty.io/Latql3bg,phishing
81,https://lbmall.webwave.dev/?forcePageWithoutCdn=true,phishing
82,https://ievaksff.elementor.cloud/ENJHG7ND53/ENGHUY645/BOBM0002X1/index,phishing
83,https://27.124.7.74/index.php,phishing
84,https://bafybeig7lzfluurhsxarp2j6hfs5ivavjqyqo2okhbmtroj6j6t4i4no5y.ip,phishing
85,https://silver5g.net/mrtsb.statem/portal.ndb/mnca/smmbntb.php,phishing
86,https://bafybeiczi2c4tij5nyhcivj4un4yhphx4jjsjmfybv4lvaavgu65acfzwe.ip,phishing
89,https://legambientesettimo.it/ncentrcstdw/cnedauth/mnca/smmbntb.php,phishing
90,http://2e168b697a47deb49c.panpan.es/api.click/aHR0cHM6Ly9zZmYuaXh5Lm15,phishing
91,https://at-t-yahoo-ac2983.webflow.io/,phishing
92,https://pub-dce603d7aec04c75953ebdb3ed4200d6.r2.dev/blobcapoing.html,phishing
93,https://pub-fada026102774ab8823a1e36f4544f7e.r2.dev/serverD.html,phishing
94,https://pub-fada026102774ab8823a1e36f4544f7e.r2.dev/endex%20(2).shtml,phishing
95,https://pub-b53bd5e7c534438eb64ad032990328d0.r2.dev/donk.html,phishing
96,https://dbssg.vip/,phishing
97,https://xz95933001.cn/index.php,phishing
98,https://inpostdp.icu/pl/?t=agst,phishing
99,https://connect.walletsdapp.com/wallet.html,phishing
100,http://connect.walletsdapp.com/wallet.html,phishing
101,http://appverse-multichainnode.pro/app/wallet.html,phishing
102,https://dappaccess.pages.dev/connect/,phishing
103,http://dappaccess.pages.dev/connect/,phishing
104,https://optsrecharge-site.pics,phishing
105,https://www.sxbstx.com,phishing
106,https://www.hztjkzy.com,phishing
107,https://apps---home--xodus.webflow.io/,phishing
108,http://apps---home--xodus.webflow.io/,phishing
111,http://app--exodus--webs.webflow.io/,phishing
112,https://paristhesongwriter.com,phishing
113,https://tvgaqvpvye.com,phishing
114,https://ygyzurqd.com/login,phishing
115,https://zsynzoca.com/,phishing
116,https://uppalmorneg.com/spotifycaptcha/,phishing
117,https://sff.ixy.mybluehost.me/,phishing
118,https://hkl.fgc.mybluehost.me/app2/cx/app/index.php?view=main,phishing
119,http://l.wiehouses.com/EGlxEr,phishing
120,https://306d02b624.nxcli.io/kundenserviceabteilungteam/?token,phishing
121,https://hfwa.net,phishing
122,https://ajpd.net,phishing
123,https://m-logon--sso-ttrzo.webflow.io/,phishing
124,http://m-logon--sso-ttrzo.webflow.io,phishing
125,https://zulu.standard.us-east-1.oortech.com/english.shtml#fuck@tillu.c,phishing
126,https://192.252.181.6/,phishing
127,https://beshdd.icu/,phishing
128,https://wp.amazoneretail.com/wp-content/plugins/bp-custom-order-status,phishing
129,https://blogs.documitra.com/wp-content/plugins/header-footer-elementor,phishing
130,https://www.kymkys.com/,phishing
133,https://www.qtaigc.com/,phishing
134,http://www.kymkys.com,phishing
135,http://www.qtaigc.com,phishing
136,https://www.skjswd.com/,phishing
137,http://www.skjswd.com,phishing
138,https://gilliantateyoga.com,phishing
139,https://rzgmllwuiwuawwizxpqljayjx.com∕rzgmllwuiwuawwizxpqljayjx∕rz,phishing
140,https://akwdtnqomyct.com∕akwdtnqomyct∕akwdtnqomyct∕akwdtnqomyct@,phishing
141,https://ktendm.com,phishing
142,https://www.airjjb.com/,phishing
143,https://mmavto.com,phishing
144,https://www.dttpos.com/,phishing
145,http://www.airjjb.com,phishing
146,http://www.dttpos.com,phishing
147,https://wtjubjenxxssqzmjlmqd.com∕wtjubjenxxssqzmjlmqd∕wtjubjenxxss,phishing
148,https://vwkpuwydqpvdslynujxsle.com∕vwkpuwydqpvdslynujxsle∕vwkpuwyd,phishing
149,https://htkpqlsonxbckvb.com∕htkpqlsonxbckvb∕htkpqlsonxbckvb∕htkp,phishing
150,https://kkfksydivumcltijwskssqkdj.com∕kkfksydivumcltijwskssqkdj∕kk,phishing
151,https://uwhugsayeoyvf.com∕uwhugsayeoyvf∕uwhugsayeoyvf∕uwhugsayeo,phishing
152,https://kdwxzirelazvxvwhqruh.com∕kdwxzirelazvxvwhqruh∕kdwxzirelazv,phishing
155,https://ivpmifxplunvvnkdrvepn.com∕ivpmifxplunvvnkdrvepn∕ivpmifxplu,phishing
156,https://hmmugpjlittzufjmi.com∕hmmugpjlittzufjmi∕hmmugpjlittzufjmi�,phishing
157,https://wqupnuhvzsyhvucoslfnoa.com∕wqupnuhvzsyhvucoslfnoa∕wqupnuhv,phishing
158,https://nnkingdee.cn/?_encoding=UTF8&openid.assoc_handle=jpflex&am,phishing
159,https://ltgznslruqeezjewzh.com∕ltgznslruqeezjewzh∕ltgznslruqeezjew,phishing
160,https://iiviluabmlfq.com∕iiviluabmlfq∕iiviluabmlfq∕iiviluabmlfq@,phishing
161,https://mbkfpvganwrpnfomhofclfrxw.com∕mbkfpvganwrpnfomhofclfrxw∕mb,phishing
162,https://fmlnbgnvwlmpvhufwib.com∕fmlnbgnvwlmpvhufwib∕fmlnbgnvwlmpvh,phishing
163,https://etnedffuiolzekipjkjenomve.com∕etnedffuiolzekipjkjenomve∕et,phishing
164,https://fbfaqcpw.kulqtnj.com/,phishing
165,https://wucfu.com,phishing
166,https://ptechpumps.com,phishing
167,https://4500.beijingshi.club/1615,phishing
168,https://1108.shanghaishi.club/3320,phishing
169,https://aeon.co.jp%E2%88%95posou02454%E2%88%95kjhskjh04%E2%88%95klshjk,phishing
170,https://syzxyun.com/accountlogin,phishing
171,https://www.fzsfcy.com/,phishing
172,https://aeon.co.jp%E2%88%95LAhhshjz%E2%88%95loakLOl%E2%88%95ZXLAOJ01@3,phishing
173,https://dillkronan.com,phishing
174,https://6721.neimengguzizhiqu.club/6843,phishing
177,https://discountoverstock.com/client/resona/#/loginUsername,phishing
178,https://atdqualitycontrol.com/client/resona/#/loginUsername,phishing
179,https://startlcunion.com,phishing
180,https://9901.ionic.club/4566,phishing
181,https://tittyrub.com,phishing
182,https://technicianstip.com,phishing
183,https://tcgpress.com,phishing
184,https://susanfiala.com,phishing
185,https://studionailstoronto.com,phishing
186,https://stroitteh.com,phishing
187,https://sarmanindustries.com,phishing
188,https://sacklunchseries.com,phishing
189,https://patchoguecoupons.com,phishing
190,https://offlinesocialleads.com,phishing
191,https://networkcommission.com,phishing
192,https://maietti.com,phishing
193,https://kipjoneslaw.com,phishing
194,https://jxrysw.com,phishing
195,https://isuzuegypt.com,phishing
196,https://hspvavocalmusic.com,phishing
199,https://herorher.com,phishing
200,https://harvestitinc.com,phishing
201,https://grupocrystalsrl.com,phishing
202,https://gokeepit.com,phishing
203,https://galerievonweiden.com,phishing
204,https://francoisvoyance.com,phishing
205,https://fblogon.com,phishing
206,https://discountoverstock.com,phishing
207,https://creativetavern.com,phishing
208,https://bildwelt.com,phishing
209,https://bdsmlivecam.com,phishing
210,https://atdqualitycontrol.com,phishing
211,https://afrikaculture.com,phishing
212,https://iovkrweftupeavt.com∕iovkrweftupeavt∕iovkrweftupeavt∕iovk,phishing
213,https://cpipbayyvudmchglauo.com∕cpipbayyvudmchglauo∕cpipbayyvudmch,phishing
214,https://ibprcrdhgtbfofntgyie.com∕ibprcrdhgtbfofntgyie∕ibprcrdhgtbf,phishing
215,https://epcawkghnhtgyap.com∕epcawkghnhtgyap∕epcawkghnhtgyap∕epca,phishing
216,https://inijjxtekfjerjjhqrbzihoae.com∕inijjxtekfjerjjhqrbzihoae∕in,phishing
217,https://iofaebtkbddxabg.com∕iofaebtkbddxabg∕iofaebtkbddxabg∕iofa,phishing
218,https://jpmxbjztawymkjma.com∕jpmxbjztawymkjma∕jpmxbjztawymkjma∕j,phishing
221,https://fwaibyxfxtyah.com∕ZGxBpfoGndJfMacTNyYBX∕FcHjqbNcYOKxQ∕Fg,phishing
222,https://zotwxeeqekldybfirbxaeh.com∕zotwxeeqekldybfirbxaeh∕zotwxeeq,phishing
223,https://jfakictjnltqnxbuhdswsqgk.com∕jfakictjnltqnxbuhdswsqgk∕jfak,phishing
224,https://rtsgwcrngmewgxzmopsmf.com∕rtsgwcrngmewgxzmopsmf∕rtsgwcrngm,phishing
225,https://frhrwuzgcttfapifxop.com∕frhrwuzgcttfapifxop∕frhrwuzgcttfap,phishing
226,https://zrbvvnpiwqrtwgprokajeyuld.com∕zrbvvnpiwqrtwgprokajeyuld∕zr,phishing
227,https://afxobktoncakcakz.com∕afxobktoncakcakz∕afxobktoncakcakz∕a,phishing
228,https://vrixzoygjgekroi.com∕vrixzoygjgekroi∕vrixzoygjgekroi∕vrix,phishing
229,https://xulckgugexsywc.com∕xulckgugexsywc∕xulckgugexsywc∕xulckgu,phishing
230,https://chxefovyfsobrqt.com∕chxefovyfsobrqt∕chxefovyfsobrqt∕chxe,phishing
231,https://akxva.cn/?_encoding=UTF8&openid.assoc_handle=jpflex&op,phishing
232,https://nwxloinwbpczxrqmswv.com∕nwxloinwbpczxrqmswv∕nwxloinwbpczxr,phishing
233,https://xfudeovcpohmmexxpaq.com∕xfudeovcpohmmexxpaq∕xfudeovcpohmme,phishing
234,https://koowdmesgvbkuqdul.com∕koowdmesgvbkuqdul∕koowdmesgvbkuqdul�,phishing
235,https://tuzzxnljogljccozwmpgls.com∕tuzzxnljogljccozwmpgls∕tuzzxnlj,phishing
236,https://htyocpcemjzlblex.com∕htyocpcemjzlblex∕htyocpcemjzlblex∕h,phishing
237,https://armmdheztcplyidkwc.com∕armmdheztcplyidkwc∕armmdheztcplyidk,phishing
238,https://uobzgla.cn/?_encoding=UTF8&openid.assoc_handle=jpflex&,phishing
239,https://wfhrlfumlypawarbvden.com∕wfhrlfumlypawarbvden∕wfhrlfumlypa,phishing
240,https://bjvzwqwbcksaibikppr.com∕bjvzwqwbcksaibikppr∕bjvzwqwbcksaib,phishing
243,https://gufpteeqfgolgmv.com∕gufpteeqfgolgmv∕gufpteeqfgolgmv∕gufp,phishing
244,https://tqsqcwghuwcllwc.com∕tqsqcwghuwcllwc∕tqsqcwghuwcllwc∕tqsq,phishing
245,https://kopjdtvcgocdrwa.com∕kopjdtvcgocdrwa∕kopjdtvcgocdrwa∕kopj,phishing
246,https://llrjzlfhrjopdahjcgdgrveq.com∕ailIToqWuhtAACUWkkVYOHGd∕AXql,phishing
247,https://gbkhwxommmrohg.com∕gbkhwxommmrohg∕gbkhwxommmrohg∕gbkhwxo,phishing
248,https://ccwshdjhywjiiribjmjwedofv.com∕ccwshdjhywjiiribjmjwedofv∕cc,phishing
249,https://zwxwaanhjsnasfcepllsnr.com∕zwxwaanhjsnasfcepllsnr∕zwxwaanh,phishing
250,https://mcwauspgkxcjpeopr.com∕mcwauspgkxcjpeopr∕mcwauspgkxcjpeopr�,phishing
251,https://aiduka.cn/?_encoding=UTF8&openid.assoc_handle=jpflex&o,phishing
252,https://kmlrmaptatupabpuqrkfbwiv.com∕kmlrmaptatupabpuqrkfbwiv∕kmlr,phishing
253,http://allegrolokalnie.zakupy-244.pl,phishing
254,https://satyarthi.uk/MM/htdocsitau/index.html,phishing
255,https://pub-e68153ddf8e448f5b8733409e3c55818.r2.dev/ayqHMuQksS7g8ny8ts,phishing
256,https://docs.google.com/presentation/d/e/2PACX-1vQ62ES9qKMMCCGQli7atn4,phishing
257,https://urllistingbit.site/Alphine,phishing
258,https://docs.google.com/presentation/d/e/2PACX-1vTGTmmR1soctKqxYaKf9vZ,phishing
259,https://ir-microsof-365.webcindario.com/,phishing
260,https://updateyourinfoauth.wixsite.com/verify,phishing
261,https://www.lotemp.com/wp-content/plugins/redux-framework/redux-core/l,phishing
262,https://my-site-103664comc.weeblysite.com/,phishing
265,https://docs.google.com/drawings/d/1r-3WGAfZEvlSgceZPjbxW3yfU5xNaqEcxJ,phishing
267,https://docs.google.com/forms/u/1/d/e/1FAIpQLSeA5GmLEjFQPJouPf-bsJGP_J,phishing
268,https://docs.google.com/drawings/d/1Pj2oV95zgz_hXBSptvKtPLj2GrWGikEoBW,phishing
270,https://dev-repocetinuxuqqehxxwateq4dudcb.pantheonsite.io/sites/,phishing
271,https://vid-smartlogin.pages.dev,phishing
272,https://vid-connect.pages.dev,phishing
273,https://docs.google.com/presentation/d/e/2PACX-1vRE-W0vpx7ImqR5ikJxKfP,phishing
274,https://docs.google.com/presentation/d/e/2PACX-1vQivbDHScmsS9M_pcpZXRe,phishing
275,https://rogix73624.wixsite.com/my-site-3,phishing
276,https://serviiccesss.weebly.com/,phishing
277,https://www.nachrichttelefon.com/,phishing
278,https://telegream-is.org/,phishing
279,https://teiebot.myfw.us/,phishing
280,https://adminsecret.top/,phishing
281,https://tdtalk.top/,phishing
282,http://tdtalk.top,phishing
283,https://cmac.c1.is/,phishing
284,https://docs.google.com/drawings/d/1dihsbp_YKU8fRJIOTmtPEQbN3oBfDWCBjQ,phishing
288,https://express829-dhl-service-en.com/dhl/captcha.php,phishing
289,https://webmail.sportechrnexico.com/webmail2/11.jsp,phishing
290,https://pendaftaran-lowongan-kerja-indonesia.apy-1d.com/,phishing
291,https://impotsgouv.10f6001.wcomhost.com/add/230/cfspart-impots-gouv/Lo,phishing
292,https://leboncoinsecurisehtp.wixsite.com/paiement,phishing
293,https://docs.google.com/macros/s/AKfycbyW6XE5Vu4oayKumtYirSkb2hj9Wo8n9,phishing
294,https://docs.google.com/forms/d/1Bg4Rhsqxskff_NUKmEhS2XB-XiIxW9qTl9rHm,phishing
295,http://nbgbank.sviluppo.host/,phishing
296,https://jolly-rift-roast.glitch.me/public/NF6ZYO3U0ETRC6UIA5BRREAKTD8C,phishing
297,https://plum178842.studio.site/2,phishing
298,https://moonbootsdaocommunity-1.pages.dev,phishing
299,https://mailmountdocumentf06ae12a89c54ce1afaf5cb4ff328ea7off.pages.dev,phishing
300,http://mailmountdocumentf06ae12a89c54ce1afaf5cb4ff328ea7off.pages.dev,phishing
301,https://admincieueijniwiwieoeikcmnckaqooooeeeencnjclkjmnbvbnoiuuui.pag,phishing
302,http://admincieueijniwiwieoeikcmnckaqooooeeeencnjclkjmnbvbnoiuuui.page,phishing
303,https://content.vetrinait-common-certificazione-email.mybluehost.me/lo,phishing
304,https://iskk.standard.us-east-1.oortech.com/Lnkdsof.shtml,phishing
305,https://leidgrilivelogein.azurewebsites.net/,phishing
306,https://op-fi.sbt110.it/fi/Op/Kirjaudu/clients/loading?verification,phishing
309,https://docs.google.com/drawings/d/1hO2jg4HiuLrtXQdUF3nY6InM4MOAGvFeIy,phishing
311,https://cli-servizi.irete.203-161-53-168.cprapid.com/ftr-rto/it/index.,phishing
312,https://ameiartyexprie.co.jp-login.dashundehaus.com/EswWkqOnv3,phishing
313,https://docs.google.com/drawings/d/1gU6rm9vVKY0z-V0a9KTz3EdK1QsD_KusEb,phishing
315,https://kajijet981.wixsite.com/my-site-3,phishing
316,https://danidc171819.wixsite.com/my-site-1,phishing
317,https://docs.google.com/drawings/d/1r53ISM75bscwklgwA8C-4X9JbLcBMrQk0W,phishing
319,https://apply-request-page.surge.sh/index.html,phishing
320,https://nwaanyiukegenral.pages.dev,phishing
321,https://docs.google.com/drawings/d/1YQu08NR52E3Xck-pUIe59Eb30_jInuDegY,phishing
323,http://mail.mertahmetele.com,phishing
324,https://qcc.psw.mybluehost.me/old/tracking/fV5EjH/msg.php?id=90343503,phishing
325,https://fixbug-protocol.pages.dev/,phishing
326,https://consultasaqui.zonaenlineabcp.com/,phishing
327,https://docs.google.com/presentation/d/e/2PACX-1vRv8ta9AMNmP9dAdAVaHJa,phishing
328,https://currentlyatmviews765900.weebly.com/,phishing
331,https://dbsdigitalinto.com/,phishing
332,https://oasisministries.com/bazou/bamaha/,phishing
333,https://roblox.com.zm/games/2753915549/Blox-Fruits?privateServerLinkCo,phishing
334,https://wallstreetmeme-xyz.pages.dev/,phishing
335,http://wallstreetmeme-xyz.pages.dev,phishing
336,http://rectifiedmainnet-pages.xyz,phishing
337,https://webtxn.pages.dev/,phishing
338,http://webtxn.pages.dev,phishing
339,https://1103382.wcomhost.com,phishing
340,http://rfvtgb1.pages.dev,phishing
341,https://docs.google.com/spreadsheets/d/e/2PACX-1vTW5tgnusMYTKgnkq9s7Y7,phishing
342,https://jemi.so/109g536,phishing
343,https://c9e059a1.73634c9b2b1a997bd44876e7.workers.dev/,phishing
344,https://at-10586878uijh.square.site/,phishing
345,https://honemenets.weebly.com/,phishing
346,https://unvimaskiolpz.wpenginepowered.com/wp-includes/images/3324S2/in,phishing
347,https://zgdqw.net/,phishing
348,https://roblox.com.ni/users/2600887790/profile,phishing
349,https://yulvi.ru/,phishing
350,https://ynjcc.net/,phishing
353,https://ydgcv6juhkdfadshydk82klu8c.replit.app/,phishing
354,https://xtmsjj.com/,phishing
355,https://webmailkele.pages.dev/,phishing
356,https://unleashglobalacademy.com/login/index.html,phishing
357,https://supanovas.top/_steelguard_oxy/zone/b3b32a2d422265cd25c3323ed01,phishing
358,https://sharefile5.pages.dev/,phishing
359,https://securepostshield.top/,phishing
360,https://safepostpackage.top/,phishing
361,https://mailattvoicemailappservicesauth.ubpages.com/d1093b56-4440-11ef,phishing
362,https://i0no0s.com/mail.php?id=7115352&utm_tem=8435876&utm_cmpaign=log,phishing
363,https://farposteui.icu/add/,phishing
364,https://esigningdocu.pages.dev,phishing
365,https://derart.click/control_ikb14?login=hotmail@hotmail.com&page=_lin,phishing
366,https://courierintel.top/up/,phishing
367,https://centrifuges-clechee-dbc1dfb3c1124d3e71-c1124d3e-0e7940db38.pag,phishing
368,https://autopassasno.wpenginepowered.com/pass/egan.html,phishing
369,https://autopassasno.wpenginepowered.com/pass/acp.html,phishing
370,https://snip.ly/bit.walllet/,phishing
371,https://snip.ly/bit.walllet,phishing
372,https://www.greeneco.sa/cgi-bin/bit/,phishing
375,https://cutt.ly/LejsNsGo,phishing
376,https://cutt.ly/RegbbnmD,phishing
377,https://cutt.ly/Oeju96gm,phishing
378,https://cutt.ly/NegruX05,phishing
379,https://cutt.ly/4egrVMmP,phishing
380,https://ubx.tfa.mybluehost.me/uk2/,phishing
381,https://eu2.contabostorage.com/5e4ad5ac39fa4cba84c945869e39d11f:discov,phishing
382,https://usis.zmygujee.top/,phishing
383,https://usfy.xiaocret.top/,phishing
384,https://t.co/Gc7qPOeGDi,phishing
385,https://t.co/K8oi84IBSj,phishing
386,https://t.co/RuwknRTEuY,phishing
387,https://t.co/iTYMPnlCYt,phishing
388,https://t.co/nbAkOSQqvY,phishing
389,https://yxj.rxg.mybluehost.me/-/he,phishing
390,https://sqq.gro.mybluehost.me/website_b9366182/dns/cct/in.php,phishing
391,https://pcoaselakvcsdtuakcmasckasmease.blogspot.com/2024/07/blog-post.,phishing
392,https://activa1-dinamica.blogspot.com/?m=0,phishing
393,http://srv216549.hoster-test.ru/DGTe/in.php,phishing
394,https://sucursalvirtual11.w3spaces.com/,phishing
397,https://cuty.io/UurfTV4aBjN,phishing
398,https://linkr.it/4duU8x,phishing
399,https://linkr.it/2nb55c,phishing
400,https://rb.gy/czirra,phishing
401,https://rb.gy/ytrmcj,phishing
402,https://rb.gy/9c37ek?zsa=JKJmPtxIKd?trF=fjsSsPWUS0,phishing
403,https://pbvems10-post.cyou/Fqlo5C/,phishing
404,https://ourtime.datings-meet.workers.dev,phishing
405,https://pbvems9-post.cyou/Fqlo5C/,phishing
406,https://pbvems6-post.cyou/Fqlo5C/,phishing
407,https://pbvems8-post.cyou/Fqlo5C/,phishing
408,https://pbvems7-post.cyou/Fqlo5C/,phishing
409,https://pbvems2-post.cyou/Fqlo5C/,phishing
410,https://pbvems5-post.cyou/Fqlo5C/,phishing
411,https://pbvems4-post.cyou/Fqlo5C/,phishing
412,https://pbvems3-post.cyou/Fqlo5C/,phishing
413,https://pbvems1-post.cyou/Fqlo5C/,phishing
414,https://hubuer.icu/no,phishing
415,https://ggerrtrt.icu/qa/,phishing
416,https://ggerrtrt.icu/qa,phishing
419,https://postapp.hair/il/?zsa=JKJmPtxIKd%3FtrF%3DfjsSsPWUS0,phishing
420,https://tinyurl.com/orangebank-migration,phishing
421,https://tinyurl.com/mkn9mt6d,phishing
422,https://tinyurl.com/2dfkdu72,phishing
423,https://ipfs.io/ipfs/bafkreidpxlwwpcnhmleauzngaarjcifz2dboegdkfagl56jz,phishing
424,https://tinyurl.com/29us75nu,phishing
425,https://tinyurl.com/29g7p4u9,phishing
426,https://ipfs.io/ipfs/bafkreifbz4edzvvqbqznqxxw3mi7ncvnn6v7zhomrgtpro4o,phishing
427,https://tinyurl.com/22a2khgy,phishing
428,https://att-107002.square.site/,phishing
429,https://ourtime.datings-meet.workers.dev/,phishing
430,https://catalitico.co/migration/.espace-.client/(;update_.php,phishing
431,https://infotrackpvg.top/dhl/,phishing
436,https://www.adlesbian.com/MUFG,phishing
437,https://www.adgenome.com/MUFG,phishing
438,https://reset-cb.47-89-137-182.cprapid.com/secured/otp6/sign/index.htm,phishing
441,https://recent-activities.47-89-137-182.cprapid.com/secured/sign/index,phishing
442,https://link-restore.47-89-137-182.cprapid.com/secured/sign/index.html,phishing
443,https://authentification-coinbase-confirm-info-13072024.47-253-81-91.c,phishing
444,https://bafkreifwd7puxz6cjb72vug4a7lo7bkk2gm2b4hntxd5r2i23k3hf5i3ju.ip,phishing
445,https://bafkreicbidmbfxph5xvx5pr63wg3uvh7ta2avjy2zwpk42kfe4y4q56rii.ip,phishing
446,https://bafybeig35iaqvg5xk6cxlfz4tjcwxx5pwb77evmwz3a4k6fwcy3oynsmb4.ip,phishing
447,https://bafkreid5ucxb7qgxsft22iucz4unwfzkhdflzsnol2uwjp6cfvu2uz3ucm.ip,phishing
448,https://ipfs.io/ipns/k51qzi5uqu5dl8s1le1y1yv8oytvxjrf7c8f6we698ngimqpl,phishing
449,https://crjewellery.co.il/wp-content/plugins/wujdenx/mg/index.html,phishing
450,https://logbooc.standard.us-east-1.oortech.com/Login.shtml,phishing
451,https://ghperiocom-145032262.hubspotpagebuilder.eu/sabi,phishing
452,https://mail.support-xfinity.141-98-115-112.cprapid.com/Billing_Pay_On,phishing
453,https://mail.support-xfinity.141-98-115-112.cprapid.com/Billing-Online,phishing
454,https://phpxdvqb.com/ibg/client/AG004_001_S.php,phishing
455,https://mkiehjq.com/ibg/client/AG004_001_S.php,phishing
456,https://bsewfnh.com/ibg/client/login_sp.php,phishing
457,https://bsewfnh.com/ibg/client/AG004_001_S.php,phishing
458,https://bit.ly/4f9Zz0L,phishing
459,https://bit.ly/4f4569m,phishing
460,https://bit.ly/4eYCqyi,phishing
463,https://bit.ly/4d2RqJJ,phishing
464,https://bit.ly/4cGgnec,phishing
465,https://bit.ly/4bOynBO,phishing
466,https://moonbootsdaocommunity-1.pages.dev/apiv8-connection/,phishing
467,http://moonbootsdaocommunity-1.pages.dev/apiv8-connection/,phishing
468,https://bit.ly/4bHfMaY,phishing
469,https://bit.ly/468U2Uc,phishing
470,https://bit.ly/3y8oLnG,phishing
471,https://bit.ly/3Y5IfE0,phishing
472,https://bit.ly/3Y2VcyF,phishing
473,https://bit.ly/3xLlScz,phishing
474,https://bit.ly/3WsAC9L,phishing
475,https://bit.ly/3Wo4eoJ,phishing
476,https://bit.ly/3Wni7Ub,phishing
477,https://bit.ly/3W1LiuA,phishing
478,https://bit.ly/3VWsBIn,phishing
479,https://bit.ly/3Sw9og7,phishing
480,https://bit.ly/3Sd3wbf,phishing
481,https://bit.ly/3SbG7ai,phishing
482,https://bit.ly/3SbAngG,phishing
485,https://bit.ly/3Sa3uAW,phishing
486,https://bit.ly/3S1FuQf,phishing
487,https://bit.ly/3S0XfPH,phishing
488,https://bit.ly/3RZjllS,phishing
489,https://bit.ly/3LrYrrI,phishing
